author,comment,like_count,published_at
@Hilmanpanjifirdaus,"Bang, seriusan mercayain program kuliner ini ke sekolah? Pengadaan barang aja sekarang harus via vendor khusus tidak bisa sekolah beli di toko seenaknya. Membangun/mugar gedung saja sekolah sudah semakin minimal intervensi keuangannya, keuangan dikelola langsung dinas pemerintahan daerah/pusat. Dana bos pun tampak sangat bermasalah saat sekarang dikelola sekolah. Saya profesi 10 tahun mengajar di sekolah dan manajemen sekolah adalah entitas kelompok yang saya ragukan untuk mengelola hal semacam ini. Untuk ranah pendidikan siswa saja hasilnya tetap memalukan, menurut standar penilaian PISA, padahal itu bagian profesi kami. Apalagi proyek bernilai uang besar seperti ini.",0,2025-02-02T06:35:44Z
@mnurfikri5471,"Kalau di Malaysia org2 tertentu dpt, org2 berpendapatan rumah rendah",0,2025-02-02T03:39:08Z
@Astasav911,seandainya untuk makan gratis di buat seperti ada kantin sendri atau pun benar tadi kata kang ferry di buat dapur umum dengan mempekerjakan orang untuk menjadi juru masak untuk sekolah itu misal dalam 1 sekolah  rekrut 4-10 orang untuk jadi koki di sekolah itu,0,2025-02-02T01:35:04Z
@BangEffra,"Penjelasan yang kompleks dan tetap mudah dimengerti, makasih bang telah membuka pandangan masyarakat🔥",0,2025-02-01T23:57:07Z
@ansoldreams,Makan siang gratis itu baik. sama kayak Nggak Safty Belt  kena tilang :),0,2025-02-01T15:11:40Z
@ValentinoGregorius,Dan yg menjadi korban dari makan siang gratis ini adalah makanan kantin sekolah yg mana menurunkan nilai ekonomi penjual di kantin,1,2025-02-01T02:23:52Z
@justbubbles280,"Mas ferri, jangan lupa samsul juga janji kampanye nya mau buka lapangan perkejaan 19jt katanya😂",0,2025-02-01T02:13:12Z
@itaamelia6715,10rb di jawa sama papua pasti beda dapatnya,0,2025-02-01T01:43:00Z
@Nekonekonomi,Adanya cek and balance itu harusnya baik untuk mengontrol para vendor. Ketika ada aduan dan aduan itu banyak dengan kasus yang sama harusnya yang di evaluasi vendornya bukan yang menyuarakan. Kecuali vendornya yang punya orang dalam 😅,1,2025-02-01T00:38:34Z
@justjoke9821,sangat wajar jika kebanyakan masyarakat selalu oposisi karena akumulasi dari kebijakan biadab pemerintah yang berlangsung bertahun tahun jika kebijakan selama bertahun tahun tersebut baik ya orang juga gak bakalan protes,0,2025-01-31T22:14:52Z
@gulamanisberwarna0015,"Yg saran Ahok bagus menurut aq asal pengawasannya serius, di kita ini kelemahannya di pengawasan",0,2025-01-31T21:46:58Z
@RamaDhany-k6n,"Abang ini org cerdas salut gue semoga indonesia byk menghasilkan org cerdas, berani, sosial tinggi dan hal baik lain nyaa",0,2025-01-31T15:35:50Z
@yaelahh281,bro benar-benar memasak  0:38 😂,0,2025-01-31T12:22:47Z
@agusyuliyanto2305,"Bahan bakunya ternyata masih import, katanya mau pake bahan2 lokal biar perputaran duit di desa, kecamatan, dan kabupaten bisa lancar. Ternyata omon2 saja",0,2025-01-31T11:16:49Z
@CheesePiece.,Butuh Mobilisasi bahan makanan dan makanan yang merata,0,2025-01-31T09:22:17Z
@bilyirawan8996,❤,0,2025-01-31T08:44:56Z
@bobocolchannel104,Makan siang gratis bagusnya di terapkan di daerah indonesia timur terutama daerah Papua,0,2025-01-31T08:11:37Z
@DadapanJozz,"RUU ini bikin kejaksaan makin berkuasa, terus siapa yang ngawasin mereka?",0,2025-01-31T07:29:02Z
@DadapanJozz,"Kalau semua harus lapor kejaksaan dulu, yang ada kasus-kasus bakal mandek!",0,2025-01-31T07:28:56Z
@DadapanJozz,"RUU ini bukan buat keadilan, tapi buat kepentingan segelintir orang!",0,2025-01-31T07:28:39Z
@annurraushania,"bang frame kacamatanya gantii doong, buar nggak kayak wibu :)
thanks bang kontennya",0,2025-01-31T07:15:13Z
@innova2gdgrey,jadi baik atau buruk bang?,0,2025-01-31T06:58:54Z
@GaleriAN,"Semoga dengan makan siang gratis.
Dapat meningkatkan otak kita supaya lebih cerdas seperti banh ferry irwandi om ded dan lain semuanya",0,2025-01-31T06:36:04Z
@FreeYoutube-on4gl,"6:40 ""Jawabannya simpel, semua bener"" SALAHHHH. SALAHHH. SALAHHHHHHH

Sorry tapi di isu ini, jawaban yang bener hanya MENOLAK MAKAN SIANG ""GRATIS"". Selain jawaban tsb, semuanya salah.

Sejak awal, ajuan ide ini sudah tidak penting dan tidak jelas. Tidak ada urgensinya.

1. TIDAK GRATIS
Anggaran untuk program ini berpengaruh negatif terhadap keseluruhan ekonomi. Anggaran kementerian lain yg penting seperti infrastruktur dan kesehatan dipangkas habis-habisan. Masyarakat dipajaki setinggi-tingginya. JELAS INI TIDAK GRATIS

2. TIDAK PENTING
Benar bahwa masyarakat kita kekurangan gizi, TAPI TIDAK BANYAK. Secara umum kondisi masyarakat kita relatif jauh lebih baik dibandingkan 30-40 tahun lalu. Harusnya diprioritaskan program yg lebih penting seperti pemerataan sarana prasarana pendidikan kesehatan dan juga gaji guru dan tenaga kerja

3. EKSEKUSI AMBURADUL
Mau dibocorkan apa saja amburadulnya program ini? Vendor katering sudah tidak mau mensuplai karena tidak dibayar pemerintah. Akibatnya makan siang tsb hanya panas tai ayam cuma dikasih seminggu setelah itu nol besar tidak diberikan lagi pada siswa. Soal makanan juga para siswa memiliki kebutuhan masing2 ada yg alergi telur, ada yg tidak suka sayur, ada yg tidak boleh makan ikan, dsb. Hal ini sama sekali tidak dipikirkan oleh pemerintah

SEKALI LAGI, JAWABAN YG BENAR HANYA MENOLAK DAN MEMBATALKAN PROGRAM ASBUN GAGAL TOTAL INI. TIDAK ADA ""YA SEMUA BENAR, BOLEH PRO BOLEH KONTRA"" HARUS KONTRA!!!!",0,2025-01-31T05:39:54Z
@NggaJelasOfficial,Motto jabatan perkaya diri bukan mau ngurusin rakyat koar2 juga ga bakal didenger 😅😅,0,2025-01-31T04:02:02Z
@afrimedia2012,"kan sudah terlanjur salah penamaan, berawal makan siang gratis, cuma diubah jadi Makan Bergizi Gratis. Secara arti kata dan bahasa Gratis berarti tidak bayar tidak ada biaya, disitu letak pemicunya, kata gratis akan dikaitkan dengan biaya atau uang, makan siang gratis pasti akan memicu pertanyaan sumber pembiayaan atau sumber dana yang sampai saat ini masih belum jelas apalagi ini mega poyek nasional sehingga menimbulkan keresahan lain seperti standar kualitas, proses pengadaan..coba namanya hanya ""Makan Wajib Bergizi"" atau ""Makan sekolah bergizi"" tanpa menyebutkan unsur2 biaya. Maka skema pengadaan makan bergizi bisa berubah, berbeda dan menyesuaikan soal biaya dan kontennya. Kalo Gratis, siapa yg ga mau, gratis apakah layak?",1,2025-01-31T02:28:57Z
@notahaofficial9615,diberikan uang ke masuarakat malah berubah jadi pulsa dan judi,0,2025-01-31T02:28:13Z
@Narasi_kecil,"Bang, komentar lu soal quotes no free lunch gimana? Hehehe",0,2025-01-31T02:01:00Z
@IkbalTigaraksa,makan siang gratis buat penggangguran gak ada ya?buat orang miskin yang gak mampu ga ada ya? buat pati jompo ga ada ya?buat orang orang yang di kolong jembatan yaa?,0,2025-01-31T00:44:10Z
@RiyanDwiDarwanto,Kenapa gak di kasih ke kantin aja,0,2025-01-30T18:36:59Z
@anakamboe,"TIDAK SEMUA TINDAKAN PARAMETERNYA DEDY. OBJEKTIF BAE. (SALAH, YA SALAH. BENAR YA BEMAR).",0,2025-01-30T16:25:36Z
@baikersgarage9767,"Bung feri tau caranya memasak, pak dedy tau caranya mencari cuan.",0,2025-01-30T13:35:58Z
@user-vz3pd3nh4t,"yang penting sudah keluarin anggaran banyak begini, awas aja klo angka stuntingnya ga ikut turun",0,2025-01-30T13:14:03Z
@dekaputri239,"Aku jadi kepikiran kalau makan siang gratis ini juga lebih menjunjung kuliner-kuliner khas yg sesuai dengan SDA daerahnya. Misal aja dari segi protein, banyak budidaya ikan ya itu yg digunakan sebagai pengisi menu. Misal juga dari buahnya, tergantung yang lagi musimannya. Jadi lebih gampang penyediaan tiap daerah karena sesuai sama tempat tinggal. Terdengar lebih adil, karena ga harus disama ratakan antar daerah, tapi tetap memenuhi gizi dan mengangkat kebudayaan kuliner. Tapi, terdengar juga lebih susah kayaknya😅. Mungkin kalau ini terlaksana bakal keren bgt sih haha, karena emang Indonesia kaya akan hidangan kuliner khas yg beda2 tiap daerahnya menyesuaikan SDA.",1,2025-01-30T12:43:27Z
@kickingman927,"bagus bang, setuju sama saran elu, memanfaatkan kantin di sekolah",0,2025-01-30T12:43:12Z
@hamidi7284,Kami orang awan saran supaya makan siang gratis siswa di pedesaan  anggarannya dikelolah saja oleh orang tua siswa. Mereka silakan bentuk kelompok dan masaknya bisa bersama atau  bergiliran. Dengan cara itu pemerintah tidak kerja ribet dan dana bisa tepat sasaran dan nyampe utuh ke siswa. Orang desa lebih mudah dikontrol dan penyimpangan dana tidak akan banyak.,0,2025-01-30T12:31:32Z
@arthursimanjuntak9152,"Paling setuju dengan penyediaan MBG oleh Kantin Sekolah, yang penting Kantin Sekolah penyedia MBG harus dapat sertifikasi Kantin Sehat dari DINKES Setempat, jadi pasti lebih aman, lebih sehat, dan lebih mengenal pola makan yang disukai oleh anak - anak sekolah.",0,2025-01-30T12:02:26Z
@linawinny8394,"baik buruk tidak selalu benar salah. benar salah biasanya mengacu pada absolut, baik buruk bisa mengacu pada timing, effect luas, dsb.",0,2025-01-30T12:00:37Z
@bagusbudijatmiko,bingung ketika ada alm suharto senyum..bisa sejuta makna..ngeri2 sedap,0,2025-01-30T07:56:12Z
@Essedobleklik,"Coba om ded kasih makanan yg seharga ratusan juta, tetapi makanya di buat gk enak! Apakah dia akan bilang bersyukur aja kn dikasih gratis",0,2025-01-30T07:15:37Z
@panjiPM04,Anak Abah😂,0,2025-01-30T05:24:02Z
@anishumaira906,Ikn pak nanti ya,0,2025-01-30T05:18:09Z
@nattobato8795,"Yg sehat makin sehat, yg sakit makin sakit,, kerna tdk tepat sasaran,,,Lahan korupsi..",0,2025-01-30T04:43:33Z
@mochammadmahmudi7331,Baik klau untuk yang sudah menikah+punya anak sedangkan yang belum nikah di bebani ke pajak🗿,0,2025-01-30T03:46:13Z
@begostupidpeople,lebih baik makan siang atau perbaiki pendidikan?,0,2025-01-30T03:06:44Z
@FajarBudiman-vz2lp,"Program makan gratis sedikit manfaatnya , banyak mudharatnya",0,2025-01-30T02:56:18Z
@WiyonoMbokSaji,Pake uang sendiri B4N99A ..  Ngarso Dalem IX taun 1948 DIY memindahkan Ibu Kota RI dan membiayai PEMERINTAHAN RI selama berada di Jogja ..,0,2025-01-30T02:50:32Z
@burpium1767,"Marah2 sambil telanjang badan yang ditujukan ke anak2 yang kritik menu makanan gratisnya itu menunjukkan dangkalnya etika seseorang serta kurangnya pemahaman terkait posisi ""kritik"" dalam demokrasi. Kritik harus tetap ditumbuhkan, terutama bagi anak2, seperti yang bung Ferry katakan: tumbuhkan pemikiran kritis anak2.
Saya juga setuju terkait poin2 yang bung Ferry katakan seperti terkait teknis implementasi program ini perlu diperbaiki dan dikomunikasikan lebih baik.

Disisi lain saya juga sedikit paham dengan pemikiran pak Prabowo serta siapa yang sebenarnya beliau hadapi saat ini, jadi saya selalu objektif dalam menyampaikan narasi saya sehingga tidak ditunggangi kepentingan musuh negera. 

Saya doakan makan siang gratis jadi lebih baik lagi kedepannya serta pemerintah bisa mengoptimalkan program ini sebaik mungkin untuk kesejahteraan Indonesia secara menyeluruh.",0,2025-01-30T01:29:25Z
@mizannudinhardiyansyah4117,"Program makan gratis menurut gw bagus sih, kalau sukses, kita jadi ga khawatir apa yang anak2 kita konsumsi.
Tapi, jangan tutup mata juga, pelaksanaanya saat ini masih banyak kekurangan, terutama terkait soal dana dan operasional.",0,2025-01-29T18:08:21Z
@rnprayoga3577,KA coba ulik tentang IKN skarang dong. Dah GK pernah naik lagi di media?,0,2025-01-29T16:41:58Z
@rooneygunawan5945,Intinya makan siang gratis itu ga cocok untuk negara yang tingkat korupsi yang masi tinggi,0,2025-01-29T15:55:44Z
@I.Did.Academy,"Izin kak, kita juga bahas Makan Bergizi ini

https://www.youtube.com/watch?v=qT8aFjSpUAo&t=51s

Izin ya Kak Ferry...",0,2025-01-29T14:45:04Z
@YudaKelingo,Makanan wooo😂,0,2025-01-29T14:43:42Z
@bangimamnih23,Bener banget... Jadi anggaran tuang aja ke kantin sekolah,0,2025-01-29T14:04:37Z
@moddioscar07jj17,"Bg klo ngk pengin di cukur minimal rambut lu di rapihin dulu sih bg , di sisir kek atau di iket ,

Berantakan bg , lihatnya kurang Nyaman,,",0,2025-01-29T13:45:51Z
@frostyrex3205,"agak ngenes sih liat yg main2in makanan yg dikasih
jadi inget pas jaman sekolah jarang banget beli makan siang gara2 uang saku seadanya :')",0,2025-01-29T12:25:29Z
@Adi_gamingch,"The government should also pay attention to the condition of Street food vendors who go around schools  if this program runs, right, Mr. President?",0,2025-01-29T12:16:41Z
@gametechuzumaki1169,Tetep aja dedy corbuzzer 😂,0,2025-01-29T10:06:01Z
@Loading01-j9p,Makan siang geratis sangat positif.. harus nya bersukur mau makanan nya enak atau tidak enak ... intinya itu geratis .. dikasi geratis malah di hina2 mening black list murid nya jgn dikasi lagi..🥴,0,2025-01-29T09:49:16Z
@Han-cg2wn,"Mantap bang. Gua suka argumen lu. Singkat, padat, tapi mudah dipahami",0,2025-01-29T08:26:04Z
@moneyact2208,"Maaf bang stop menggunakan kata ""GRATIS"" ITU GAK GRATIS ITU KAMI BAYAR😂",0,2025-01-29T07:38:00Z
@mnwrlauma,Disuruh milih yg bagus malah jogat joget 😂,0,2025-01-29T06:06:03Z
@Gwellaee,"Makan siang gratis menurut aku itu perlu aku punya temen dia gk pernah jajan atau makan kalo sekolah , katanya gk punya uang 😢",0,2025-01-29T05:14:43Z
@ADHITYATAN,"Bang, saran aja nih. Sebelumnya jangan marah ya. Termasuk untuk pendukung2 nya abang di sini. Ntar kalau kontrak dengan close the door udah habis, jangan diperpanjang bang. Biar kamu bisa lebih independen dan tidak terkontaminasi citra yang mungkin ""buruk"" di mata masyarakat akibat dari tindakan atau pendapat yang keluar dari orang lain. Persona kamu itu sebenarnya dari awal udah kuat banget bang. Ga perlu ikut orang lain.  Yakin seyakin2 nya kamu bisa berdiri sendiri dengan persona yang kamu miliki.",1,2025-01-29T03:47:47Z
@MilaElsa-b3u,"Saran bang, audio lu baikin kocak. Gw harus besar kecilin volume tiap nonton video lu",1,2025-01-29T03:22:14Z
@zahratulwahdati,"Setuju sih, kasihan kantin kantin jadi sepi karena program ini.",0,2025-01-29T03:20:19Z
@fadhlier,It's fine pelajar komentari MBG (makan bergizi gratis) karena mereka yg mendapatkan program itu. MBG itu program bagus jadi mesti diawasi supaya bisa berjalan bagus,0,2025-01-29T01:41:29Z
@armored.angels,"Kita lihat aja dari data
Yang nangis disimpan buat ortu dll itu kluster mana... 
Yang bilang ga enak dll itu kluster mana...
Kluster yang mampu ya suru kasi makan mboknya aja 😂
Abis2in duit pajak aja",0,2025-01-28T18:50:40Z
@Golden_Xp,"gw belum yakin kebebasan berpendapat bisa diterapkan di Indonesia.

selain kebanyakan belum tau bedanya menghina sama mengkritik, ego orang indo kalo ado mulut tuh... besar, bisa dibilang?
ga jarang sih berujung penghinaan personal, bawa-bawa hal yang ga relevan dan banyak hal lain supaya bisa menang adu mulut.",0,2025-01-28T17:49:00Z
@mademusics,"Di Konoha emang ada budaya yang tidak korupsi, kolusi, dan nepotisme?
Ya memang engga semua orang sih, tapi sebagian besar masyarakat itu familiar dengan ketiga budaya tersebut.

Saya ingat dulu ada iklan kampanye salah satu partai politik yang slogan nya ""Katakan Tidak Pada Korupsi...!!!"", sambil ngotot dan melotot matanya ketika ngomong slogan itu.
Tapi pada kenyataannya yang melotot dan ngotot di iklan itu semua nya kena kasus korupsi.
Mungkin maksud slogannya ""Katakan Tidak Pada(hal) Korupsi...!!!"". Hahahahahahaha.

Oiya tak lupa juga dari kalangan bawah selalu aja ketemu orang2 beli makanan di warteg minta bon kosong, ke tempat fotokopian ketemu orang mau fotokopi namun minta bon kosong juga....
Kalau diterusin bisa panjang ini listnya.

Kaitannya dengan topik makan siang gratis ini, yaa tau sendirilah apa sih yang ga bisa dikorupsi dari program tersebut? Semua bisa terjadi di Konoha.
Solusinya? Saran saya hukuman untuk koruptor (KKN) tolong dibuat seberat2nya, miskinkan, permalukan, dan hukum penjara minimal di atas 50 tahun penjara kalau hukuman mati dianggap melanggar HAM.
Setidaknya para calon pelaku KKN nantinya pikir2 dulu (ada efek jera).

Soalnya, malu dengan negara lain yang SDA nya lebih sedikit dari kita namun jauh lebih maju.
Semua memang balik lagi ke SDM nya juga. Mentalnya korup apa engga.",0,2025-01-28T15:58:51Z
@Jojon_witwicky,"Keren bgt 👍🏼👍🏼 Seandainya berani bilang si cahyadi adalah XERXES
XERXES!!✊🏽 XERXES!!✊🏽 XERXES!!✊🏽 🤣🤣🤣🤮",0,2025-01-28T15:15:48Z
@k-projek2,"agak kurang tepat sih klo ortuxa dikasih uang dari program ini, karna nanti pasti disalahgunakan.",0,2025-01-28T15:14:20Z
@jejakkaki5226,"Pendidikan, pembangunan, dan penanganan gizi di daerah tertinggal adalah PR terbesar pemerintah yang tak pernah kunjung selesai. Pembangunan dan pendidikan hanya tersentral di kota2 besar, berapa ribu lulusan universitas  yang tak tersalurkan ilmunya, yang akhirnya menjadi pengangguran. Jika pemerintah melek akan daerah tertinggal, maka akan melihat peluang untuk myelesaikan masalah di daerah 3T",0,2025-01-28T15:03:52Z
@hansfodhi30,Kalau benar-benar bisa dilaksanakan  di sekolah kami pasti sangat bermanfaat malaupun dalam skala prioritas bukan kebutuhan utama. Tetapi saya yakin ada banyak dampak positif dari peserta didik.,0,2025-01-28T14:15:00Z
@HellingHail,"Sekedar saran kepada editor Bang Ferry, untuk cuplikan dari Televisi atau liputan khusus/milik pribadi, mohon cantumkan kreditnya dan tolong jangan dipotong (crop) videonya. Sukses terus, terima kasih.",0,2025-01-28T13:03:24Z
@almenmahulae6605,Makanan tidak terlalu urgent biaya pendidikan perlu diperhatikan. Beasiswa merata. Biaya kuliah dipangkas...itu.paling penting,0,2025-01-28T12:28:36Z
@defridiandri9008,bang bahas isu maritim bang,0,2025-01-28T11:43:20Z
@NizarCheetah,Konten tanpa rokok nih Mas Fer wkwk 😂,0,2025-01-28T11:39:10Z
@CelotehJelata,"kalau di daerah saya bermanfaat sekali fer, karena kebanyakan yang sekolah ekonomi kebawah dan pulang sampai jam 3 sore makan siang sangat bermanfaat,",0,2025-01-28T10:43:08Z
@LeoAZ,Program ini sudah jelas sangat dipaksakan berjalan karena untuk menutup janji2 waktu debat Capres biar kagak di tagih2,0,2025-01-28T10:42:42Z
@ristuwahyustiawan,"Memberi uang langsung ke keluarga:
1. Bayar utang
2. Beli rokok
3. Belanja online
4. Depo🗿",0,2025-01-28T10:23:31Z
@novianromadon,"Tolong editor suara videonya disamakan, soalnya suara bang Ferry kecil pas udah digedein pindah scene video lain jadi keras banget",0,2025-01-28T10:00:08Z
@Memoo957,"Pribadi, gua dukung program makan siang gratis buat adek-adek sekolah!",0,2025-01-28T09:54:27Z
@DavidHelgodPardede-z1h,Hadir bg ferry,0,2025-01-28T07:28:50Z
@AbidAgabro,Kalo uang dari pemerintah 25rb trus sampek ke rekanan hanya 7rb ya bergizi apa bang wkwk,0,2025-01-28T06:58:40Z
@ViandoManarisip,Saran yang perlu dipertimbangkan oleh pemerintah 👍,0,2025-01-28T06:21:07Z
